image_filename,Nose_x,Nose_y,LEye_x,LEye_y,REye_x,REye_y,LEar_x,LEar_y,REar_x,REar_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,RKnee_x,RKnee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Head_x,Head_y,Neck_x,Neck_y,Hip_x,Hip_y,LBigToe_x,LBigToe_y,RBigToe_x,RBigToe_y,LSmallToe_x,LSmallToe_y,RSmallToe_x,RSmallToe_y,LHeel_x,LHeel_y,RHeel_x,RHeel_y
83.jpg,1080.6080322265625,328.1834716796875,1077.4801025390625,321.9274597167969,1074.35205078125,321.9274597167969,1039.9439697265625,325.05548095703125,1061.8399658203125,328.1834716796875,1030.5599365234375,362.5915832519531,1046.199951171875,371.9755859375,1024.303955078125,412.63970947265625,1039.9439697265625,434.5357666015625,1052.4559326171875,431.4077453613281,1064.968017578125,472.0718688964844,983.6398315429688,456.43182373046875,996.15185546875,459.5598449707031,1008.6638793945312,528.3760375976562,1011.7918701171875,531.5040283203125,1008.6638793945312,584.68017578125,1005.535888671875,609.7042236328125,1058.7120361328125,296.90338134765625,1049.3280029296875,350.07952880859375,986.767822265625,456.43182373046875,1030.5599365234375,587.8081665039062,1039.9439697265625,622.21630859375,1027.431884765625,584.68017578125,1033.68798828125,628.4722900390625,1005.535888671875,590.9362182617188,999.2798461914062,619.0882568359375
84.jpg,1075.45849609375,319.2945861816406,1072.2174072265625,316.05352783203125,1068.9764404296875,316.05352783203125,1033.324951171875,319.2945861816406,1056.01220703125,322.5356140136719,1030.0838623046875,358.18707275390625,1039.8070068359375,367.9101867675781,1020.3607788085938,406.80267333984375,1036.5660400390625,429.4899597167969,1052.771240234375,423.00787353515625,1065.7353515625,465.14141845703125,987.9503784179688,455.41827392578125,997.6735229492188,458.6593322753906,1010.6376342773438,526.72119140625,1013.8787231445312,533.2032470703125,1007.3966064453125,588.3009643554688,1007.3966064453125,607.7471923828125,1052.771240234375,290.1252136230469,1043.048095703125,345.222900390625,991.19140625,455.41827392578125,1033.324951171875,588.3009643554688,1039.8070068359375,623.952392578125,1030.0838623046875,585.0599365234375,1033.324951171875,627.1934204101562,1000.91455078125,601.26513671875,997.6735229492188,620.7113647460938
85.jpg,1069.5556640625,316.5646057128906,1066.26953125,309.992431640625,1062.9835205078125,309.992431640625,1033.40869140625,316.5646057128906,1049.839111328125,319.8506774902344,1026.8365478515625,352.71148681640625,1036.69482421875,362.56976318359375,1020.264404296875,402.00274658203125,1033.40869140625,428.2913818359375,1056.4112548828125,421.71923828125,1069.5556640625,454.5800476074219,990.689697265625,454.5800476074219,1000.5479125976562,461.1522216796875,1010.4061889648438,530.159912109375,1013.6922607421875,533.4459838867188,1010.4061889648438,586.0233154296875,1007.1200561523438,609.02587890625,1046.5531005859375,286.9898681640625,1039.98095703125,339.5671691894531,993.9757690429688,454.5800476074219,1033.40869140625,586.0233154296875,1039.98095703125,622.1702270507812,1030.1226806640625,586.0233154296875,1033.40869140625,625.456298828125,1003.833984375,595.881591796875,997.2618408203125,618.8841552734375
86.jpg,1067.026611328125,313.5924987792969,1063.57177734375,306.6830749511719,1060.1171875,306.6830749511719,1032.4794921875,313.5924987792969,1042.843505859375,313.5924987792969,1018.6605834960938,351.5943298339844,1032.4794921875,361.9584655761719,1015.2058715820312,403.41497802734375,1029.024658203125,424.14324951171875,1053.207763671875,410.32440185546875,1070.481201171875,444.87152099609375,991.0228881835938,455.23565673828125,1004.8417358398438,458.69036865234375,1008.2964477539062,531.2393188476562,1011.7511596679688,534.6940307617188,1008.2964477539062,589.9694213867188,1004.8417358398438,607.2429809570312,1042.843505859375,285.9548034667969,1035.93408203125,337.7754821777344,994.4776000976562,451.78094482421875,1035.93408203125,586.5147094726562,1039.388916015625,621.061767578125,1029.024658203125,586.5147094726562,1032.4794921875,624.5164794921875,1001.3870239257812,603.7882690429688,997.9323120117188,617.6071166992188
87.jpg,1059.6588134765625,307.1979064941406,1056.207763671875,300.29595947265625,1052.7568359375,303.7469177246094,1028.5999755859375,310.64886474609375,1038.952880859375,310.64886474609375,1014.7960815429688,348.6096496582031,1028.5999755859375,358.96258544921875,1018.2470092773438,400.37432861328125,1028.5999755859375,421.0802001953125,1059.6588134765625,407.2762756347656,1073.462646484375,438.3350830078125,990.6392211914062,455.5899658203125,1004.443115234375,459.04095458984375,1007.8941040039062,531.5115356445312,1011.3450927734375,534.9624633789062,1007.8941040039062,593.629150390625,1004.443115234375,610.884033203125,1035.501953125,279.590087890625,1032.0509033203125,334.80572509765625,997.5411376953125,452.1390075683594,1035.501953125,590.1781616210938,1038.952880859375,624.6879272460938,1032.0509033203125,586.7271728515625,1032.0509033203125,628.138916015625,1000.9921264648438,603.9820556640625,1000.9921264648438,621.2369384765625
88.jpg,1055.6104736328125,304.7508544921875,1055.6104736328125,297.7442932128906,1048.6038818359375,301.24755859375,1024.0809326171875,308.2541198730469,1034.5908203125,308.2541198730469,1013.5711669921875,350.2934265136719,1024.0809326171875,357.29998779296875,1017.0744018554688,399.33929443359375,1027.584228515625,420.35894775390625,1062.616943359375,399.33929443359375,1076.630126953125,427.365478515625,992.551513671875,455.3916931152344,1006.5645751953125,458.89495849609375,1010.06787109375,532.4637451171875,1010.06787109375,532.4637451171875,1006.5645751953125,599.0260009765625,1006.5645751953125,609.5358276367188,1031.0875244140625,276.7246398925781,1027.584228515625,332.77703857421875,999.5580444335938,455.3916931152344,1034.5908203125,595.522705078125,1038.0941162109375,623.5489501953125,1031.0875244140625,595.522705078125,1031.0875244140625,627.0521850585938,996.0547485351562,609.5358276367188,999.5580444335938,620.045654296875
89.jpg,1053.5198974609375,305.36846923828125,1049.974609375,298.2779846191406,1042.8841552734375,298.2779846191406,1014.5222778320312,305.36846923828125,1028.7032470703125,305.36846923828125,1010.97705078125,347.91131591796875,1021.61279296875,358.5469970703125,1021.61279296875,397.54461669921875,1028.7032470703125,418.8160400390625,1064.1556396484375,393.9993896484375,1078.3365478515625,418.8160400390625,996.7960815429688,457.81365966796875,1007.4318237304688,457.81365966796875,1007.4318237304688,528.7183837890625,1010.97705078125,532.2636108398438,1003.8865966796875,596.077880859375,1003.8865966796875,606.713623046875,1025.157958984375,277.0065612792969,1021.61279296875,330.18511962890625,1000.3413696289062,454.2684326171875,1035.793701171875,592.5326538085938,1039.3389892578125,624.4398193359375,1032.24853515625,588.9874267578125,1032.24853515625,627.9850463867188,996.7960815429688,606.713623046875,996.7960815429688,617.3493041992188
90.jpg,1050.437744140625,304.2983703613281,1046.957763671875,297.3385009765625,1043.4779052734375,297.3385009765625,1015.6384887695312,304.2983703613281,1022.5983276367188,304.2983703613281,1008.6785888671875,346.0574951171875,1019.118408203125,356.49725341796875,1022.5983276367188,387.8166198730469,1029.5582275390625,419.1359558105469,1060.8775634765625,380.85675048828125,1078.277099609375,405.21624755859375,998.2388305664062,457.4151611328125,1008.6785888671875,460.89508056640625,1012.1585083007812,530.4935913085938,1012.1585083007812,533.9735717773438,1005.1986694335938,593.13232421875,1005.1986694335938,607.052001953125,1022.5983276367188,276.4589538574219,1019.118408203125,332.1377868652344,1005.1986694335938,453.9352111816406,1036.51806640625,589.6524047851562,1039.9979248046875,624.45166015625,1033.0380859375,586.1724243164062,1033.0380859375,627.9315795898438,998.2388305664062,603.5720825195312,994.7589111328125,620.9717407226562
91.jpg,1047.7099609375,303.4028015136719,1044.21044921875,296.4038391113281,1040.7109375,296.4038391113281,1016.214599609375,303.4028015136719,1019.714111328125,303.4028015136719,1009.2156372070312,345.39654541015625,1019.714111328125,355.8949890136719,1026.7130126953125,387.3902893066406,1033.7120361328125,415.3861083984375,1061.7078857421875,369.89288330078125,1079.2052001953125,394.3892517089844,1002.2166748046875,457.3798522949219,1012.7151489257812,460.87933349609375,1012.7151489257812,530.868896484375,1012.7151489257812,534.368408203125,1005.7161865234375,597.3590087890625,1005.7161865234375,607.857421875,1023.2135620117188,275.406982421875,1019.714111328125,331.39862060546875,1005.7161865234375,453.88037109375,1037.21142578125,593.8595581054688,1037.21142578125,621.8553466796875,1033.7120361328125,590.3600463867188,1033.7120361328125,628.8543090820312,995.2177124023438,604.3579711914062,995.2177124023438,618.3558959960938
92.jpg,1046.6468505859375,298.84527587890625,1039.7137451171875,291.9122314453125,1036.2471923828125,295.3787536621094,1018.9146118164062,302.3117980957031,1018.9146118164062,302.3117980957031,1008.5150146484375,347.3766784667969,1018.9146118164062,354.3097229003906,1029.314208984375,385.5084533691406,1036.2471923828125,413.2406921386719,1063.9794921875,361.2427673339844,1081.3121337890625,385.5084533691406,1005.0484619140625,458.3055419921875,1011.9815673828125,461.7720642089844,1011.9815673828125,531.1026000976562,1011.9815673828125,538.03564453125,1005.0484619140625,593.5001220703125,1005.0484619140625,607.3662109375,1018.9146118164062,274.57958984375,1018.9146118164062,330.0440368652344,1008.5150146484375,454.8390197753906,1036.2471923828125,593.5001220703125,1039.7137451171875,624.6988525390625,1032.78076171875,590.0335693359375,1032.78076171875,628.1654052734375,994.64892578125,603.899658203125,998.1154174804688,617.7658081054688
93.jpg,1044.617919921875,298.8879699707031,1037.682373046875,291.95245361328125,1034.214599609375,291.95245361328125,1016.8757934570312,302.3557434082031,1020.3435668945312,302.3557434082031,1009.9403076171875,347.4366149902344,1016.8757934570312,354.37213134765625,1034.214599609375,382.1142272949219,1037.682373046875,413.3240661621094,1061.9566650390625,350.9043884277344,1075.8277587890625,375.1787109375,1009.9403076171875,458.40496826171875,1013.4080810546875,461.87274169921875,1013.4080810546875,531.2279663085938,1009.9403076171875,538.1634521484375,1006.4725341796875,593.6476440429688,1006.4725341796875,607.5186767578125,1013.4080810546875,271.1458740234375,1016.8757934570312,330.0978088378906,1009.9403076171875,454.93719482421875,1037.682373046875,593.6476440429688,1037.682373046875,624.8574829101562,1030.746826171875,590.1798706054688,1030.746826171875,628.3252563476562,996.0692749023438,604.0509033203125,996.0692749023438,617.9219360351562
94.jpg,1039.4088134765625,294.6869812011719,1035.9383544921875,287.745849609375,1032.4677734375,291.2164306640625,1011.644287109375,305.0987243652344,1018.5853881835938,305.0987243652344,1008.1737060546875,346.7456359863281,1018.5853881835938,353.6867980957031,1035.9383544921875,381.4513854980469,1042.87939453125,412.68658447265625,1060.2322998046875,343.2750549316406,1074.1146240234375,371.0396728515625,1008.1737060546875,461.2746276855469,1011.644287109375,461.2746276855469,1015.1148681640625,530.6861572265625,1011.644287109375,537.6273193359375,1008.1737060546875,589.6859741210938,1004.703125,610.5093994140625,1011.644287109375,273.863525390625,1018.5853881835938,329.39276123046875,1011.644287109375,457.8040771484375,1035.9383544921875,589.6859741210938,1039.4088134765625,624.3917236328125,1032.4677734375,586.2153930664062,1032.4677734375,627.8623046875,997.761962890625,603.5682373046875,997.761962890625,620.921142578125
95.jpg,1037.50439453125,294.21466064453125,1034.002685546875,287.21142578125,1030.5010986328125,290.7130432128906,1009.4913940429688,304.71954345703125,1016.49462890625,304.71954345703125,1012.9929809570312,343.23736572265625,1019.9962158203125,350.2406311035156,1037.50439453125,385.2568359375,1048.00927734375,409.7682189941406,1062.0157470703125,343.23736572265625,1072.5206298828125,364.2471008300781,1009.4913940429688,458.7909240722656,1012.9929809570312,462.29254150390625,1016.49462890625,528.8233642578125,1009.4913940429688,539.3282470703125,1005.98974609375,591.8526000976562,1005.98974609375,609.3607177734375,1009.4913940429688,273.2049255371094,1016.49462890625,329.23089599609375,1009.4913940429688,455.289306640625,1037.50439453125,591.8526000976562,1041.0059814453125,623.3671875,1030.5010986328125,588.3509521484375,1034.002685546875,626.8687744140625,995.48486328125,602.357421875,998.9865112304688,619.8655395507812
96.jpg,1038.2137451171875,290.0602722167969,1031.1552734375,286.53106689453125,1031.1552734375,286.53106689453125,1006.450927734375,304.17706298828125,1017.0385131835938,304.17706298828125,1009.9801025390625,346.5274658203125,1017.0385131835938,353.58587646484375,1041.742919921875,385.3486633300781,1052.33056640625,406.52386474609375,1062.9180908203125,350.0566711425781,1062.9180908203125,353.58587646484375,1009.9801025390625,459.46185302734375,1013.5093383789062,462.9910583496094,1017.0385131835938,526.5166625976562,1009.9801025390625,537.104248046875,1009.9801025390625,582.9838256835938,1006.450927734375,607.688232421875,1006.450927734375,272.4142761230469,1017.0385131835938,328.8814697265625,1009.9801025390625,455.9326477050781,1034.6845703125,586.5130615234375,1041.742919921875,621.8050537109375,1031.1552734375,582.9838256835938,1031.1552734375,625.334228515625,1002.9216918945312,590.042236328125,999.3925170898438,618.2758178710938
97.jpg,1036.893798828125,291.65167236328125,1029.798095703125,284.5560302734375,1026.250244140625,288.1038513183594,1008.51123046875,302.29510498046875,1012.0590209960938,302.29510498046875,1012.0590209960938,344.8688659667969,1019.1546630859375,351.9644775390625,1051.0849609375,383.8948059082031,1058.1806640625,401.6338806152344,1068.8240966796875,362.6079406738281,1058.1806640625,348.41668701171875,1012.0590209960938,458.3988952636719,1012.0590209960938,461.94671630859375,1015.6068725585938,525.807373046875,1012.0590209960938,536.4508056640625,1012.0590209960938,579.0245361328125,1004.9634399414062,607.4070434570312,1004.9634399414062,273.91259765625,1015.6068725585938,327.1297912597656,1012.0590209960938,454.85107421875,1033.345947265625,586.1201782226562,1040.4415283203125,621.5983276367188,1033.345947265625,579.0245361328125,1033.345947265625,625.1461181640625,1008.51123046875,586.1201782226562,997.8677978515625,618.0504760742188
98.jpg,1038.2626953125,291.3282470703125,1031.167236328125,284.2327575683594,1027.619384765625,287.7804870605469,1006.3329467773438,301.97149658203125,1013.428466796875,301.97149658203125,1013.428466796875,348.0921936035156,1016.9761962890625,351.63995361328125,1052.45361328125,383.5696716308594,1059.5491943359375,401.30841064453125,1070.1923828125,369.3786926269531,1056.00146484375,351.63995361328125,1013.428466796875,458.0723571777344,1013.428466796875,461.6201171875,1016.9761962890625,525.4795532226562,1013.428466796875,536.122802734375,1009.8806762695312,578.69580078125,1002.7852172851562,607.0777587890625,1006.3329467773438,273.5895080566406,1016.9761962890625,326.80572509765625,1013.428466796875,454.5246276855469,1034.7149658203125,585.791259765625,1041.8104248046875,621.2687377929688,1031.167236328125,578.69580078125,1031.167236328125,624.8164672851562,1006.3329467773438,585.791259765625,995.689697265625,617.7210083007812
99.jpg,1036.501708984375,291.2469482421875,1032.944091796875,284.1317138671875,1025.828857421875,287.6893310546875,1011.5984497070312,298.3621520996094,1011.5984497070312,301.9197692871094,1015.1560668945312,344.6110534667969,1018.713623046875,351.72625732421875,1054.2896728515625,376.6295166015625,1061.4049072265625,397.97515869140625,1054.2896728515625,330.380615234375,1061.4049072265625,365.9566955566406,1015.1560668945312,458.4544677734375,1011.5984497070312,462.0120849609375,1018.713623046875,526.0490112304688,1011.5984497070312,536.7218017578125,1011.5984497070312,579.4130859375,1004.4832153320312,607.8739624023438,1004.4832153320312,273.45892333984375,1015.1560668945312,326.822998046875,1015.1560668945312,454.8968505859375,1036.501708984375,586.5283203125,1040.059326171875,622.1043701171875,1032.944091796875,579.4130859375,1029.386474609375,625.6619873046875,1008.0408325195312,586.5283203125,997.3679809570312,618.5468139648438
100.jpg,1035.487060546875,292.8573913574219,1032.083740234375,286.0506286621094,1025.2769775390625,289.4540100097656,1008.260009765625,303.06756591796875,1011.6633911132812,299.6641845703125,1008.260009765625,347.31158447265625,1021.87353515625,350.7149658203125,1045.697265625,374.5386657714844,1066.1175537109375,398.36236572265625,1049.1007080078125,337.1014099121094,1062.7142333984375,364.3285217285156,1011.6633911132812,456.2199401855469,1015.0667724609375,459.6233215332031,1015.0667724609375,524.2876586914062,1011.6633911132812,531.0944213867188,1011.6633911132812,578.7418823242188,1004.8566284179688,605.9689331054688,1004.8566284179688,272.43707275390625,1015.0667724609375,326.8912658691406,1015.0667724609375,456.2199401855469,1035.487060546875,588.9520263671875,1038.8905029296875,622.9859008789062,1032.083740234375,582.145263671875,1032.083740234375,629.7926635742188,1008.260009765625,585.5486450195312,998.0498657226562,619.58251953125
101.jpg,1035.008544921875,291.9484558105469,1031.5916748046875,288.53167724609375,1028.1749267578125,288.53167724609375,1011.091064453125,302.19879150390625,1014.5078125,302.19879150390625,1011.091064453125,346.6168518066406,1021.3413696289062,350.03363037109375,1048.675537109375,377.3678283691406,1069.17626953125,397.86846923828125,1048.675537109375,339.7833251953125,1058.9259033203125,353.4504089355469,1011.091064453125,455.9536437988281,1017.9246215820312,459.37042236328125,1014.5078125,527.7059326171875,1011.091064453125,531.1226806640625,1011.091064453125,582.3743286132812,1004.2575073242188,606.291748046875,1007.67431640625,274.8645935058594,1017.9246215820312,329.5329895019531,1014.5078125,452.536865234375,1035.008544921875,589.2078857421875,1041.842041015625,623.3756103515625,1031.5916748046875,582.3743286132812,1035.008544921875,626.7924194335938,1007.67431640625,589.2078857421875,997.4239501953125,619.9588623046875
102.jpg,1034.8814697265625,293.3198547363281,1031.4454345703125,289.8838806152344,1028.009521484375,289.8838806152344,1010.82958984375,303.6277770996094,1014.265625,303.6277770996094,1010.82958984375,344.8594665527344,1021.1375732421875,351.7314147949219,1052.061279296875,375.7832336425781,1072.6771240234375,392.9631042480469,1045.1893310546875,341.4234924316406,1058.9332275390625,355.1673889160156,1014.265625,458.2466125488281,1017.7015380859375,461.6825866699219,1017.7015380859375,523.5301513671875,1010.82958984375,533.8380126953125,1010.82958984375,581.941650390625,1003.9576416015625,605.9935302734375,1003.9576416015625,276.1399841308594,1017.7015380859375,327.6795959472656,1014.265625,454.8106384277344,1034.8814697265625,588.8135986328125,1041.75341796875,623.17333984375,1031.4454345703125,581.941650390625,1034.8814697265625,626.609375,1010.82958984375,588.8135986328125,997.085693359375,619.7374267578125
103.jpg,1035.7625732421875,294.8001403808594,1028.849609375,287.8871154785156,1025.39306640625,291.3436279296875,1008.1105346679688,301.7131652832031,1011.5670166015625,301.7131652832031,1018.4800415039062,346.6478576660156,1018.4800415039062,350.1043701171875,1063.414794921875,381.2130126953125,1073.7843017578125,391.5825500488281,1056.501708984375,357.01739501953125,1049.5887451171875,332.8218078613281,1018.4800415039062,457.25634765625,1015.0235595703125,460.7128601074219,1018.4800415039062,522.9301147460938,1011.5670166015625,533.2996826171875,1011.5670166015625,581.6908569335938,1004.6539916992188,605.886474609375,1004.6539916992188,274.06103515625,1015.0235595703125,329.36529541015625,1015.0235595703125,453.7998352050781,1035.7625732421875,588.6038818359375,1039.2191162109375,623.1690673828125,1032.30615234375,581.6908569335938,1032.30615234375,626.6255493164062,1011.5670166015625,585.1473999023438,997.740966796875,619.7125244140625
104.jpg,1032.97509765625,293.6249694824219,1029.4974365234375,286.66949462890625,1026.0196533203125,290.147216796875,1008.6309814453125,304.0581970214844,1012.1087036132812,304.0581970214844,1015.5864868164062,345.7910461425781,1015.5864868164062,349.268798828125,1067.7525634765625,384.0461730957031,1074.7080078125,391.00164794921875,1053.841552734375,356.2242736816406,1050.3638916015625,345.7910461425781,1022.5419311523438,453.6009521484375,1015.5864868164062,457.07867431640625,1019.064208984375,523.1557006835938,1012.1087036132812,530.1112060546875,1012.1087036132812,578.799560546875,1005.1532592773438,606.6214599609375,1005.1532592773438,272.758544921875,1015.5864868164062,328.40234375,1019.064208984375,450.1231994628906,1032.97509765625,589.2327270507812,1039.9306640625,624.0101318359375,1032.97509765625,582.2772827148438,1032.97509765625,627.4878540039062,1008.6309814453125,582.2772827148438,998.19775390625,617.0546875
105.jpg,1036.2872314453125,296.91802978515625,1029.309326171875,289.9400634765625,1025.8203125,289.9400634765625,1008.3754272460938,303.89599609375,1011.8643798828125,303.89599609375,1008.3754272460938,345.7638244628906,1022.3313598632812,345.7638244628906,1064.19921875,377.1647033691406,1074.6661376953125,387.63165283203125,1050.2432861328125,352.7417907714844,1050.2432861328125,345.7638244628906,1018.8423461914062,453.9223937988281,1018.8423461914062,457.411376953125,1018.8423461914062,523.7020874023438,1015.3533935546875,530.6800537109375,1011.8643798828125,576.036865234375,1004.8864135742188,607.437744140625,1004.8864135742188,272.4951171875,1015.3533935546875,328.31890869140625,1018.8423461914062,450.43341064453125,1032.79833984375,589.9927978515625,1039.7762451171875,621.3936767578125,1032.79833984375,583.0148315429688,1032.79833984375,628.3716430664062,1008.3754272460938,583.0148315429688,997.908447265625,617.9047241210938
106.jpg,1034.349853515625,294.5976257324219,1030.8663330078125,287.6305847167969,1023.8992309570312,291.1141052246094,1006.4815673828125,301.564697265625,1009.965087890625,305.0482177734375,1006.4815673828125,343.3670959472656,1023.8992309570312,346.8506164550781,1069.1851806640625,378.202392578125,1076.1522216796875,381.6859436035156,1048.283935546875,360.78472900390625,1048.283935546875,346.8506164550781,1016.93212890625,454.8401184082031,1020.4157104492188,458.3236389160156,1016.93212890625,524.5107421875,1013.4486083984375,531.477783203125,1009.965087890625,576.7637329101562,1006.4815673828125,608.1155395507812,1002.998046875,273.6964416503906,1013.4486083984375,325.9494323730469,1020.4157104492188,451.3565673828125,1034.349853515625,587.2142944335938,1041.31689453125,622.0496215820312,1030.8663330078125,580.2472534179688,1030.8663330078125,625.5331420898438,1006.4815673828125,583.7307739257812,996.0309448242188,618.5661010742188
107.jpg,1031.6038818359375,294.7136535644531,1028.1260986328125,287.7582702636719,1024.6484375,291.2359619140625,1007.260009765625,301.6690368652344,1007.260009765625,301.6690368652344,1017.693115234375,339.923583984375,1017.693115234375,346.8789367675781,1073.3360595703125,374.700439453125,1076.813720703125,378.1781311035156,1048.9923095703125,357.31201171875,1048.9923095703125,339.923583984375,1024.6484375,454.6872253417969,1017.693115234375,458.1649169921875,1021.1707763671875,520.7633056640625,1014.2153930664062,531.1963500976562,1010.7377319335938,576.40625,1003.7823486328125,607.7054443359375,1003.7823486328125,273.8475341796875,1014.2153930664062,326.0128173828125,1021.1707763671875,451.20953369140625,1035.08154296875,586.8392944335938,1042.036865234375,621.6162109375,1031.6038818359375,579.8839721679688,1031.6038818359375,628.571533203125,1007.260009765625,583.3616333007812,996.8269653320312,618.1384887695312
108.jpg,1031.5289306640625,294.0971374511719,1028.0460205078125,287.13128662109375,1021.0802001953125,290.6142272949219,1003.6655883789062,304.5458984375,1007.1484985351562,304.5458984375,1010.6314086914062,342.8580322265625,1017.5972290039062,346.3409423828125,1076.806884765625,374.2043151855469,1080.289794921875,377.6872253417969,1048.9434814453125,353.3067932128906,1048.9434814453125,342.8580322265625,1021.0802001953125,454.31146240234375,1021.0802001953125,457.7944030761719,1021.0802001953125,520.4869384765625,1014.1143188476562,530.9357299804688,1010.6314086914062,576.2136840820312,1003.6655883789062,607.5599975585938,1000.1826782226562,273.1996154785156,1014.1143188476562,325.44342041015625,1021.0802001953125,450.82855224609375,1035.0118408203125,586.6624755859375,1041.9776611328125,621.4916381835938,1035.0118408203125,579.6965942382812,1031.5289306640625,624.9745483398438,1007.1484985351562,583.1795043945312,996.69970703125,618.0087280273438
109.jpg,1031.6558837890625,293.5783996582031,1028.1710205078125,286.60888671875,1021.2015991210938,290.0936279296875,1003.77783203125,304.0326232910156,1007.2625732421875,304.0326232910156,1010.7473754882812,342.3648376464844,1021.2015991210938,345.8495788574219,1073.4727783203125,373.7275390625,1080.4422607421875,373.7275390625,1049.07958984375,352.8190612792969,1045.5948486328125,335.3953552246094,1021.2015991210938,453.876708984375,1021.2015991210938,457.3614501953125,1017.7168579101562,523.5716552734375,1014.2321166992188,530.5411376953125,1010.7473754882812,575.8428344726562,1003.77783203125,607.20556640625,1000.2930908203125,276.1546630859375,1014.2321166992188,324.94110107421875,1021.2015991210938,450.3919677734375,1035.140625,586.2970581054688,1042.110107421875,621.14453125,1031.6558837890625,582.8123168945312,1031.6558837890625,628.114013671875,1007.2625732421875,582.8123168945312,996.808349609375,617.6597900390625
110.jpg,1031.4588623046875,294.861572265625,1024.5234375,287.9261474609375,1021.0556640625,291.39385986328125,1003.7171630859375,305.26470947265625,1003.7171630859375,305.26470947265625,1010.652587890625,343.4095458984375,1021.0556640625,346.87725830078125,1066.135986328125,371.1512451171875,1080.0068359375,374.61895751953125,1045.3297119140625,350.344970703125,1045.3297119140625,336.47412109375,1021.0556640625,454.3763427734375,1021.0556640625,457.84405517578125,1021.0556640625,523.7305908203125,1014.1202392578125,530.666015625,1010.652587890625,575.7462768554688,1003.7171630859375,606.9556884765625,1000.2493896484375,274.0552978515625,1014.1202392578125,326.07098388671875,1021.0556640625,450.90863037109375,1034.926513671875,586.1494140625,1041.8619384765625,624.2942504882812,1034.926513671875,582.6817016601562,1031.4588623046875,627.761962890625,1007.184814453125,582.6817016601562,996.78173828125,617.3588256835938
111.jpg,1027.996337890625,293.9922180175781,1024.5159912109375,287.0315856933594,1021.03564453125,290.51190185546875,1000.15380859375,304.43316650390625,1003.6340942382812,304.43316650390625,1010.5947265625,342.71661376953125,1017.5553588867188,346.1969299316406,1073.2403564453125,370.55914306640625,1080.2010498046875,374.0394592285156,1045.3978271484375,349.67724609375,1041.9176025390625,335.7560119628906,1024.5159912109375,454.086669921875,1021.03564453125,457.5669860839844,1021.03564453125,520.212646484375,1014.0750122070312,530.6536254882812,1010.5947265625,575.897705078125,1003.6340942382812,607.2205200195312,1000.15380859375,276.5906677246094,1014.0750122070312,328.7953796386719,1021.03564453125,450.6063537597656,1034.9569091796875,586.338623046875,1041.9176025390625,621.1417846679688,1034.9569091796875,579.3779907226562,1031.4765625,628.1024169921875,1007.1144409179688,582.8583374023438,996.6734619140625,617.6614379882812
112.jpg,1031.063232421875,294.9605712890625,1024.105224609375,291.4815673828125,1020.626220703125,291.4815673828125,1003.231201171875,305.3976135253906,1003.231201171875,305.3976135253906,1006.710205078125,343.6666564941406,1020.626220703125,347.14569091796875,1069.332275390625,368.01971435546875,1079.769287109375,371.49871826171875,1044.979248046875,347.14569091796875,1044.979248046875,336.7086486816406,1020.626220703125,451.515869140625,1024.105224609375,458.473876953125,1020.626220703125,521.0960083007812,1017.147216796875,528.0540161132812,1010.189208984375,576.7601318359375,1003.231201171875,604.5921630859375,999.752197265625,274.0865478515625,1013.668212890625,329.7506408691406,1020.626220703125,451.515869140625,1034.542236328125,587.1971435546875,1041.500244140625,621.9871826171875,1031.063232421875,583.7181396484375,1031.063232421875,625.4661865234375,1003.231201171875,583.7181396484375,996.273193359375,618.5081787109375
113.jpg,1027.6446533203125,298.0989990234375,1024.16162109375,291.13311767578125,1020.6787109375,294.6160583496094,1003.2639770507812,305.0649108886719,1003.2639770507812,305.0649108886719,1006.7468872070312,346.8603515625,1020.6787109375,346.8603515625,1072.9229736328125,367.7580871582031,1079.888916015625,371.24102783203125,1045.0594482421875,346.8603515625,1041.576416015625,332.9285583496094,1020.6787109375,454.8319091796875,1024.16162109375,458.31488037109375,1020.6787109375,521.008056640625,1017.19580078125,527.9739379882812,1010.2298583984375,576.7352905273438,1003.2639770507812,604.5989379882812,999.781005859375,277.2012939453125,1013.7128295898438,329.4455871582031,1020.6787109375,451.3489685058594,1034.610595703125,587.1841430664062,1041.576416015625,622.013671875,1031.1275634765625,583.701171875,1031.1275634765625,625.4966430664062,1003.2639770507812,583.701171875,996.2980346679688,618.5307006835938
